id,profile_text
8f5a162551c2,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=code body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=53 title_word_count=9 title_question_count=0 title_digit_count=9 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=9 body_length=63 body_word_count=11 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=8 body_exclamation_count=0 body_colon_count=0 body_line_count=5 body_unique_word_count=10 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=27 base_channel=release_or_stable file_count=1 additions=1 deletions=1 changed_lines=2 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=1 max_file_changes=2 max_file_additions=1 max_file_deletions=1 change_scope=tiny
8f5aa4c73197,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=absent docs_term=absent security_term=absent title_length=51 title_word_count=6 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=6 body_length=314 body_word_count=42 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=14 body_exclamation_count=0 body_colon_count=3 body_line_count=13 body_unique_word_count=36 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=39 base_channel=release_or_stable file_count=1 additions=18 deletions=15 changed_lines=33 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=33 max_file_additions=18 max_file_deletions=15 change_scope=small
8f636e5d9e5e,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=headed body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=94 title_word_count=11 title_question_count=0 title_digit_count=1 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=11 body_length=394 body_word_count=60 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=3 body_digit_count=19 body_exclamation_count=0 body_colon_count=0 body_line_count=12 body_unique_word_count=43 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=3 body_unique_character_count=43 base_channel=release_or_stable file_count=7 additions=599 deletions=79 changed_lines=678 test_file_count=2 docs_file_count=1 config_file_count=0 code_file_count=4 other_file_count=0 max_file_changes=225 max_file_additions=203 max_file_deletions=68 change_scope=large
8f67e1035845,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=85 title_word_count=10 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=10 body_length=89 body_word_count=15 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=11 body_exclamation_count=0 body_colon_count=0 body_line_count=1 body_unique_word_count=15 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=33 base_channel=release_or_stable file_count=3 additions=92 deletions=4 changed_lines=96 test_file_count=1 docs_file_count=1 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=73 max_file_additions=73 max_file_deletions=4 change_scope=medium
8fde92441ba0,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=code body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=31 title_word_count=5 title_question_count=0 title_digit_count=5 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=5 body_length=82 body_word_count=14 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=8 body_exclamation_count=0 body_colon_count=0 body_line_count=7 body_unique_word_count=13 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=31 base_channel=release_or_stable file_count=3 additions=67 deletions=53 changed_lines=120 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=3 max_file_changes=91 max_file_additions=49 max_file_deletions=42 change_scope=medium
8fe8267263b6,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=mixed body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=present docs_term=absent security_term=absent title_length=69 title_word_count=10 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=10 body_length=1083 body_word_count=170 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=18 body_exclamation_count=0 body_colon_count=11 body_line_count=22 body_unique_word_count=85 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=47 base_channel=release_or_stable file_count=4 additions=114 deletions=28 changed_lines=142 test_file_count=1 docs_file_count=1 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=83 max_file_additions=59 max_file_deletions=24 change_scope=medium
9038ddda45fd,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=49 title_word_count=8 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=8 body_length=83 body_word_count=15 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=10 body_exclamation_count=0 body_colon_count=0 body_line_count=1 body_unique_word_count=15 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=32 base_channel=release_or_stable file_count=8 additions=634 deletions=0 changed_lines=634 test_file_count=0 docs_file_count=1 config_file_count=0 code_file_count=6 other_file_count=1 max_file_changes=352 max_file_additions=352 max_file_deletions=0 change_scope=large
90592d336f72,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=code body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=31 title_word_count=5 title_question_count=0 title_digit_count=5 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=5 body_length=82 body_word_count=13 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=8 body_exclamation_count=0 body_colon_count=0 body_line_count=7 body_unique_word_count=12 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=31 base_channel=release_or_stable file_count=2 additions=73 deletions=0 changed_lines=73 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=65 max_file_additions=65 max_file_deletions=0 change_scope=medium
9069729ae372,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=73 title_word_count=10 title_question_count=0 title_digit_count=1 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=9 body_length=64 body_word_count=11 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=0 body_digit_count=0 body_exclamation_count=0 body_colon_count=0 body_line_count=1 body_unique_word_count=11 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=19 base_channel=release_or_stable file_count=2 additions=5 deletions=2 changed_lines=7 test_file_count=0 docs_file_count=1 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=5 max_file_additions=5 max_file_deletions=2 change_scope=small
90cad57a953f,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_2 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=present security_term=absent title_length=53 title_word_count=8 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=8 body_length=170 body_word_count=26 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=6 body_exclamation_count=0 body_colon_count=2 body_line_count=3 body_unique_word_count=21 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=39 base_channel=release_or_stable file_count=1 additions=2 deletions=0 changed_lines=2 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=2 max_file_additions=2 max_file_deletions=0 change_scope=tiny
90d289a93c58,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=absent docs_term=present security_term=absent title_length=49 title_word_count=9 title_question_count=0 title_digit_count=7 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=9 body_length=562 body_word_count=69 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=30 body_exclamation_count=0 body_colon_count=1 body_line_count=8 body_unique_word_count=55 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=45 base_channel=release_or_stable file_count=9 additions=1677 deletions=720 changed_lines=2397 test_file_count=0 docs_file_count=9 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=364 max_file_additions=308 max_file_deletions=185 change_scope=large
90dfe1203fea,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=mixed body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=present docs_term=absent security_term=absent title_length=83 title_word_count=12 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=12 body_length=1123 body_word_count=173 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=2 body_digit_count=20 body_exclamation_count=0 body_colon_count=10 body_line_count=22 body_unique_word_count=87 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=45 base_channel=release_or_stable file_count=5 additions=229 deletions=1 changed_lines=230 test_file_count=2 docs_file_count=1 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=113 max_file_additions=113 max_file_deletions=1 change_scope=large
90fec787c0fa,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=67 title_word_count=9 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=9 body_length=86 body_word_count=16 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=7 body_exclamation_count=0 body_colon_count=0 body_line_count=1 body_unique_word_count=16 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=29 base_channel=release_or_stable file_count=3 additions=97 deletions=12 changed_lines=109 test_file_count=1 docs_file_count=1 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=70 max_file_additions=62 max_file_deletions=8 change_scope=medium
910062da28ed,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=headed body_question_band=band_1 body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=absent test_term=absent bug_term=present docs_term=present security_term=present title_length=74 title_word_count=11 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=11 body_length=1499 body_word_count=174 body_question_count=1 body_link_count=4 body_mention_count=1 body_reference_count=4 body_digit_count=168 body_exclamation_count=2 body_colon_count=42 body_line_count=11 body_unique_word_count=81 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=61 base_channel=other_branch file_count=2 additions=129 deletions=4 changed_lines=133 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=125 max_file_additions=125 max_file_deletions=4 change_scope=medium
9112f2babc41,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=headed body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=present bug_term=present docs_term=absent security_term=absent title_length=62 title_word_count=12 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=12 body_length=785 body_word_count=102 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=3 body_digit_count=19 body_exclamation_count=0 body_colon_count=2 body_line_count=15 body_unique_word_count=77 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=52 base_channel=other_branch file_count=2 additions=20 deletions=12 changed_lines=32 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=22 max_file_additions=13 max_file_deletions=9 change_scope=small
91146ef71bee,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_4 body_word_band=band_4 body_structure=headed body_question_band=band_2 body_reference_band=band_3 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=absent docs_term=present security_term=absent title_length=83 title_word_count=9 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=9 body_length=4184 body_word_count=566 body_question_count=4 body_link_count=19 body_mention_count=1 body_reference_count=7 body_digit_count=239 body_exclamation_count=2 body_colon_count=73 body_line_count=11 body_unique_word_count=143 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=64 base_channel=other_branch file_count=4 additions=98 deletions=16 changed_lines=114 test_file_count=2 docs_file_count=0 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=48 max_file_additions=48 max_file_deletions=11 change_scope=medium
91171406039b,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=79 title_word_count=10 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=10 body_length=86 body_word_count=16 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=7 body_exclamation_count=0 body_colon_count=0 body_line_count=1 body_unique_word_count=16 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=31 base_channel=release_or_stable file_count=3 additions=75 deletions=2 changed_lines=77 test_file_count=1 docs_file_count=1 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=58 max_file_additions=58 max_file_deletions=2 change_scope=medium
914f3ea0c22e,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=code body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=31 title_word_count=5 title_question_count=0 title_digit_count=5 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=5 body_length=81 body_word_count=13 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=8 body_exclamation_count=0 body_colon_count=0 body_line_count=7 body_unique_word_count=12 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=27 base_channel=release_or_stable file_count=1 additions=1 deletions=1 changed_lines=2 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=1 max_file_changes=2 max_file_additions=1 max_file_deletions=1 change_scope=tiny
9162e22e1a74,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=headed body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=present release_term=present test_term=absent bug_term=present docs_term=absent security_term=absent title_length=70 title_word_count=12 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=12 body_length=53 body_word_count=9 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=9 body_exclamation_count=0 body_colon_count=0 body_line_count=2 body_unique_word_count=9 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=26 base_channel=release_or_stable file_count=2 additions=7 deletions=8 changed_lines=15 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=1 max_file_changes=9 max_file_additions=6 max_file_deletions=5 change_scope=small
918817ddef36,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_5 body_word_band=band_5 body_structure=headed body_question_band=band_2 body_reference_band=band_3 body_mention_band=band_2 backport_term=present release_term=present test_term=present bug_term=present docs_term=present security_term=present title_length=80 title_word_count=11 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=11 body_length=11219 body_word_count=1696 body_question_count=4 body_link_count=37 body_mention_count=4 body_reference_count=16 body_digit_count=483 body_exclamation_count=2 body_colon_count=93 body_line_count=11 body_unique_word_count=316 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=64 base_channel=other_branch file_count=10 additions=158 deletions=45 changed_lines=203 test_file_count=0 docs_file_count=0 config_file_count=6 code_file_count=4 other_file_count=0 max_file_changes=123 max_file_additions=123 max_file_deletions=31 change_scope=large
91f9f1bcaeb3,title_length_band=band_2 title_word_band=band_1 title_question_band=zero body_length_band=band_4 body_word_band=band_4 body_structure=headed body_question_band=band_1 body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=absent test_term=present bug_term=present docs_term=present security_term=absent title_length=59 title_word_count=8 title_question_count=0 title_digit_count=8 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=8 body_length=4241 body_word_count=659 body_question_count=1 body_link_count=12 body_mention_count=1 body_reference_count=4 body_digit_count=220 body_exclamation_count=2 body_colon_count=59 body_line_count=11 body_unique_word_count=171 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=63 base_channel=other_branch file_count=1 additions=3 deletions=0 changed_lines=3 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=0 other_file_count=0 max_file_changes=3 max_file_additions=3 max_file_deletions=0 change_scope=tiny
921c651c6952,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_4 body_word_band=band_3 body_structure=headed body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=absent release_term=present test_term=present bug_term=present docs_term=present security_term=absent title_length=85 title_word_count=14 title_question_count=0 title_digit_count=1 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=13 body_length=3026 body_word_count=438 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=2 body_digit_count=42 body_exclamation_count=1 body_colon_count=15 body_line_count=34 body_unique_word_count=231 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=3 body_unique_character_count=61 base_channel=release_or_stable file_count=25 additions=720 deletions=1103 changed_lines=1823 test_file_count=2 docs_file_count=2 config_file_count=7 code_file_count=10 other_file_count=4 max_file_changes=815 max_file_additions=182 max_file_deletions=812 change_scope=large
9238ac692b75,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=87 title_word_count=16 title_question_count=0 title_digit_count=9 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=16 body_length=70 body_word_count=11 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=2 body_digit_count=7 body_exclamation_count=0 body_colon_count=2 body_line_count=1 body_unique_word_count=11 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=28 base_channel=other_branch file_count=1 additions=6 deletions=1 changed_lines=7 test_file_count=0 docs_file_count=0 config_file_count=1 code_file_count=0 other_file_count=0 max_file_changes=7 max_file_additions=6 max_file_deletions=1 change_scope=tiny
924376741cfa,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=54 title_word_count=10 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=9 body_length=65 body_word_count=10 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=5 body_exclamation_count=0 body_colon_count=1 body_line_count=1 body_unique_word_count=9 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=25 base_channel=release_or_stable file_count=16 additions=407 deletions=107 changed_lines=514 test_file_count=2 docs_file_count=0 config_file_count=1 code_file_count=13 other_file_count=0 max_file_changes=127 max_file_additions=75 max_file_deletions=54 change_scope=large
9276dffe9af8,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_3 body_structure=mixed body_question_band=zero body_reference_band=band_2 body_mention_band=band_1 backport_term=present release_term=present test_term=present bug_term=absent docs_term=absent security_term=absent title_length=70 title_word_count=10 title_question_count=0 title_digit_count=3 title_exclamation_count=0 title_colon_count=2 title_unique_word_count=10 body_length=1394 body_word_count=218 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=3 body_digit_count=16 body_exclamation_count=0 body_colon_count=8 body_line_count=30 body_unique_word_count=145 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=1 body_unique_character_count=49 base_channel=release_or_stable file_count=2 additions=54 deletions=112 changed_lines=166 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=2 other_file_count=0 max_file_changes=117 max_file_additions=54 max_file_deletions=63 change_scope=medium
9299e3e532a5,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=absent release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=58 title_word_count=10 title_question_count=0 title_digit_count=4 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=10 body_length=99 body_word_count=17 body_question_count=0 body_link_count=1 body_mention_count=0 body_reference_count=0 body_digit_count=4 body_exclamation_count=0 body_colon_count=1 body_line_count=3 body_unique_word_count=16 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=31 base_channel=release_or_stable file_count=1 additions=55 deletions=41 changed_lines=96 test_file_count=0 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=96 max_file_additions=55 max_file_deletions=41 change_scope=medium
92e4e34a04c1,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_2 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=band_2 body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=present docs_term=absent security_term=absent title_length=62 title_word_count=10 title_question_count=0 title_digit_count=2 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=9 body_length=352 body_word_count=54 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=4 body_digit_count=21 body_exclamation_count=0 body_colon_count=2 body_line_count=11 body_unique_word_count=41 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=40 base_channel=other_branch file_count=2 additions=89 deletions=5 changed_lines=94 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=84 max_file_additions=84 max_file_deletions=5 change_scope=medium
92e9c9ec7677,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_4 body_word_band=band_3 body_structure=headed body_question_band=band_1 body_reference_band=band_2 body_mention_band=band_2 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=present security_term=present title_length=58 title_word_count=14 title_question_count=0 title_digit_count=14 title_exclamation_count=0 title_colon_count=1 title_unique_word_count=11 body_length=2725 body_word_count=428 body_question_count=1 body_link_count=10 body_mention_count=4 body_reference_count=4 body_digit_count=228 body_exclamation_count=2 body_colon_count=59 body_line_count=11 body_unique_word_count=115 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=65 base_channel=other_branch file_count=2 additions=5 deletions=5 changed_lines=10 test_file_count=0 docs_file_count=0 config_file_count=1 code_file_count=0 other_file_count=1 max_file_changes=8 max_file_additions=4 max_file_deletions=4 change_scope=small
92f4dfc61bae,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_1 body_word_band=band_1 body_structure=code body_question_band=zero body_reference_band=band_1 body_mention_band=band_1 backport_term=present release_term=present test_term=absent bug_term=absent docs_term=absent security_term=absent title_length=31 title_word_count=5 title_question_count=0 title_digit_count=5 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=5 body_length=81 body_word_count=13 body_question_count=0 body_link_count=0 body_mention_count=1 body_reference_count=1 body_digit_count=9 body_exclamation_count=0 body_colon_count=0 body_line_count=7 body_unique_word_count=12 body_code_block_count=1 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=31 base_channel=release_or_stable file_count=2 additions=47 deletions=4 changed_lines=51 test_file_count=1 docs_file_count=0 config_file_count=0 code_file_count=1 other_file_count=0 max_file_changes=43 max_file_additions=43 max_file_deletions=4 change_scope=medium
92f65261af1a,title_length_band=band_2 title_word_band=band_2 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=plain body_question_band=zero body_reference_band=zero body_mention_band=zero backport_term=present release_term=absent test_term=absent bug_term=absent docs_term=present security_term=absent title_length=53 title_word_count=11 title_question_count=0 title_digit_count=2 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=11 body_length=675 body_word_count=109 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=0 body_digit_count=32 body_exclamation_count=0 body_colon_count=0 body_line_count=5 body_unique_word_count=74 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=0 body_unique_character_count=42 base_channel=release_or_stable file_count=5 additions=653 deletions=220 changed_lines=873 test_file_count=0 docs_file_count=3 config_file_count=1 code_file_count=0 other_file_count=1 max_file_changes=729 max_file_additions=579 max_file_deletions=150 change_scope=large
92f874a24c97,title_length_band=band_1 title_word_band=band_1 title_question_band=zero body_length_band=band_3 body_word_band=band_2 body_structure=headed body_question_band=zero body_reference_band=band_1 body_mention_band=zero backport_term=absent release_term=absent test_term=absent bug_term=absent docs_term=absent security_term=present title_length=38 title_word_count=5 title_question_count=0 title_digit_count=0 title_exclamation_count=0 title_colon_count=0 title_unique_word_count=5 body_length=642 body_word_count=88 body_question_count=0 body_link_count=0 body_mention_count=0 body_reference_count=1 body_digit_count=4 body_exclamation_count=0 body_colon_count=0 body_line_count=13 body_unique_word_count=61 body_code_block_count=0 body_checklist_item_count=0 body_heading_count=2 body_unique_character_count=35 base_channel=other_branch file_count=3 additions=69 deletions=0 changed_lines=69 test_file_count=1 docs_file_count=0 config_file_count=2 code_file_count=0 other_file_count=0 max_file_changes=35 max_file_additions=35 max_file_deletions=0 change_scope=medium
